1499067987.094499,construct,Node,0x29974d301830,96
1499067987.095223,construct,LayoutObject,0x2508af004010,120
1499067987.095391,copy,ComputedStyle,0x12edd1c48130,112
1499067987.095436,copy,StyleInheritedData,0x12edd1c84170,136
1499067987.095450,copy,StyleBoxData,0x12edd1d0c010,88
1499067987.095458,copy,StyleRareNonInheritedData,0x12edd1d1c010,536
1499067987.098007,construct,Node,0x29974d302698,96
1499067987.098467,construct,Node,0x29974d302738,96
1499067987.098500,construct,Node,0x29974d3027d8,96
1499067987.105870,construct,CSSSelector,0x12edd1c0d1b0,16
1499067987.107194,construct,StylePropertySet,0x3e618a1819f0,4
1499067987.107216,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107237,construct,StylePropertySet,0x3e618a181a18,4
1499067987.107249,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107265,construct,StylePropertySet,0x3e618a181a40,4
1499067987.107276,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107292,construct,StylePropertySet,0x3e618a181a68,4
1499067987.107303,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107318,construct,StylePropertySet,0x3e618a181a90,4
1499067987.107334,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107350,construct,StylePropertySet,0x3e618a181ab8,4
1499067987.107362,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107377,construct,StylePropertySet,0x3e618a181ae0,4
1499067987.107391,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107430,construct,StylePropertySet,0x3eaa81382b38,4
1499067987.107443,construct,CSSSelector,0x12edd1c0d390,16
1499067987.107464,construct,CSSSelector,0x12edd1c0d540,16
1499067987.107467,destruct,CSSSelector,0x12edd1c0d540,16
1499067987.107470,construct,CSSSelector,0x12edd1c0d540,16
1499067987.107499,construct,StylePropertySet,0x3e618a181b08,4
1499067987.107515,construct,CSSSelector,0x12edd1c0d510,16
1499067987.107548,construct,StylePropertySet,0x3eaa81382bb0,4
1499067987.107560,construct,CSSSelector,0x12edd1c0d510,16
1499067987.107576,construct,StylePropertySet,0x3e618a181b30,4
1499067987.107587,construct,CSSSelector,0x12edd1c0d510,16
1499067987.107601,construct,StylePropertySet,0x3e618a181b58,4
1499067987.107616,construct,CSSSelector,0x12edd1c0d510,16
1499067987.107625,construct,CSSSelector,0x12edd1c0d5d0,16
1499067987.107631,construct,CSSSelector,0x12edd1c0d630,16
1499067987.107638,construct,CSSSelector,0x12edd1c0d690,16
1499067987.107644,construct,CSSSelector,0x12edd1c0d6f0,16
1499067987.107653,construct,CSSSelector,0x12edd1c0d750,16
1499067987.107659,construct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107668,construct,CSSSelector,0x12edd1c0d810,16
1499067987.107689,construct,StylePropertySet,0x3e618a181b80,4
1499067987.107700,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107723,construct,StylePropertySet,0x7642fe02588,4
1499067987.107735,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107750,construct,StylePropertySet,0x3e618a181ba8,4
1499067987.107764,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107794,construct,StylePropertySet,0x3eaa81382c28,4
1499067987.107805,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107821,construct,StylePropertySet,0x3e618a181bd0,4
1499067987.107832,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107859,construct,StylePropertySet,0x3eaa81382ca0,4
1499067987.107871,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107887,construct,StylePropertySet,0x3e618a181bf8,4
1499067987.107899,construct,CSSSelector,0x12edd1c0d780,16
1499067987.107912,construct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107915,destruct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107917,construct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107941,construct,StylePropertySet,0x3e618a181c20,4
1499067987.107951,construct,CSSSelector,0x12edd1c0d810,16
1499067987.107963,construct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107966,destruct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107968,construct,CSSSelector,0x12edd1c0d7b0,16
1499067987.107988,construct,StylePropertySet,0x3e618a181c48,4
1499067987.108000,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108021,construct,StylePropertySet,0x7642fe02780,4
1499067987.108033,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108129,construct,StylePropertySet,0x3e36a082c598,4
1499067987.108145,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108162,construct,StylePropertySet,0x3e618a181c70,4
1499067987.108177,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108196,construct,StylePropertySet,0x3e618a181c98,4
1499067987.108207,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108244,construct,StylePropertySet,0x3e36a082c6e8,4
1499067987.108253,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108268,construct,CSSSelector,0x12edd1c0d5d0,16
1499067987.108277,construct,CSSSelector,0x12edd1c0d840,16
1499067987.108283,construct,CSSSelector,0x12edd1c0d8a0,16
1499067987.108289,construct,CSSSelector,0x12edd1c0d900,16
1499067987.108306,construct,CSSSelector,0x12edd1c0d870,16
1499067987.108309,destruct,CSSSelector,0x12edd1c0d870,16
1499067987.108311,construct,CSSSelector,0x12edd1c0d870,16
1499067987.108318,construct,CSSSelector,0x12edd1c0d630,16
1499067987.108343,construct,StylePropertySet,0x3eaa81382d18,4
1499067987.108352,construct,CSSSelector,0x12edd1c0d8d0,16
1499067987.108364,construct,CSSSelector,0x12edd1c0d780,16
1499067987.108372,construct,CSSSelector,0x12edd1c0d630,16
