1499068833.195731,construct,Node,0x157179741830,96
1499068833.196611,construct,LayoutObject,0x2bfd27e04010,120
1499068833.196809,copy,ComputedStyle,0xd92eac48130,112
1499068833.196862,copy,StyleInheritedData,0xd92eac84170,136
1499068833.196880,copy,StyleBoxData,0xd92ead0c010,88
1499068833.196890,copy,StyleRareNonInheritedData,0xd92ead1c010,536
1499068833.200058,construct,Node,0x157179742698,96
1499068833.200577,construct,Node,0x157179742738,96
1499068833.200611,construct,Node,0x1571797427d8,96
1499068833.208966,construct,CSSSelector,0xd92eac0d1b0,16
1499068833.210428,construct,StylePropertySet,0x2de6e4d819f0,4
1499068833.210452,construct,CSSSelector,0xd92eac0d390,16
1499068833.210474,construct,StylePropertySet,0x2de6e4d81a18,4
1499068833.210487,construct,CSSSelector,0xd92eac0d390,16
1499068833.210504,construct,StylePropertySet,0x2de6e4d81a40,4
1499068833.210516,construct,CSSSelector,0xd92eac0d390,16
1499068833.210533,construct,StylePropertySet,0x2de6e4d81a68,4
1499068833.210546,construct,CSSSelector,0xd92eac0d390,16
1499068833.210562,construct,StylePropertySet,0x2de6e4d81a90,4
1499068833.210579,construct,CSSSelector,0xd92eac0d390,16
1499068833.210596,construct,StylePropertySet,0x2de6e4d81ab8,4
1499068833.210609,construct,CSSSelector,0xd92eac0d390,16
1499068833.210625,construct,StylePropertySet,0x2de6e4d81ae0,4
1499068833.210640,construct,CSSSelector,0xd92eac0d390,16
1499068833.210674,construct,StylePropertySet,0x38f089262b38,4
1499068833.210686,construct,CSSSelector,0xd92eac0d390,16
1499068833.210708,construct,CSSSelector,0xd92eac0d540,16
1499068833.210710,destruct,CSSSelector,0xd92eac0d540,16
1499068833.210713,construct,CSSSelector,0xd92eac0d540,16
1499068833.210744,construct,StylePropertySet,0x2de6e4d81b08,4
1499068833.210761,construct,CSSSelector,0xd92eac0d510,16
1499068833.210796,construct,StylePropertySet,0x38f089262bb0,4
1499068833.210809,construct,CSSSelector,0xd92eac0d510,16
1499068833.210826,construct,StylePropertySet,0x2de6e4d81b30,4
1499068833.210838,construct,CSSSelector,0xd92eac0d510,16
1499068833.210854,construct,StylePropertySet,0x2de6e4d81b58,4
1499068833.210870,construct,CSSSelector,0xd92eac0d510,16
1499068833.210880,construct,CSSSelector,0xd92eac0d5d0,16
1499068833.210887,construct,CSSSelector,0xd92eac0d630,16
1499068833.210894,construct,CSSSelector,0xd92eac0d690,16
1499068833.210901,construct,CSSSelector,0xd92eac0d6f0,16
1499068833.210910,construct,CSSSelector,0xd92eac0d750,16
1499068833.210918,construct,CSSSelector,0xd92eac0d7b0,16
1499068833.210927,construct,CSSSelector,0xd92eac0d810,16
1499068833.210950,construct,StylePropertySet,0x2de6e4d81b80,4
1499068833.210962,construct,CSSSelector,0xd92eac0d780,16
1499068833.210987,construct,StylePropertySet,0x16587b662588,4
1499068833.210999,construct,CSSSelector,0xd92eac0d780,16
