1499068059.727125,construct,Node,0x26d95e381830,96
1499068059.727920,construct,LayoutObject,0x1055c0c04010,120
1499068059.728075,copy,ComputedStyle,0x1a5efb448130,112
1499068059.728114,copy,StyleInheritedData,0x1a5efb484170,136
1499068059.728132,copy,StyleBoxData,0x1a5efb50c010,88
1499068059.728140,copy,StyleRareNonInheritedData,0x1a5efb51c010,536
1499068059.730986,construct,Node,0x26d95e382698,96
1499068059.731459,construct,Node,0x26d95e382738,96
1499068059.731489,construct,Node,0x26d95e3827d8,96
1499068059.739170,construct,CSSSelector,0x1a5efb40d1b0,16
1499068059.740512,construct,StylePropertySet,0x27f4734619f0,4
1499068059.740534,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740556,construct,StylePropertySet,0x27f473461a18,4
1499068059.740568,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740584,construct,StylePropertySet,0x27f473461a40,4
1499068059.740596,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740612,construct,StylePropertySet,0x27f473461a68,4
1499068059.740625,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740640,construct,StylePropertySet,0x27f473461a90,4
1499068059.740657,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740674,construct,StylePropertySet,0x27f473461ab8,4
1499068059.740686,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740702,construct,StylePropertySet,0x27f473461ae0,4
1499068059.740716,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740751,construct,StylePropertySet,0x1f4f0cf62b38,4
1499068059.740764,construct,CSSSelector,0x1a5efb40d390,16
1499068059.740783,construct,CSSSelector,0x1a5efb40d540,16
1499068059.740786,destruct,CSSSelector,0x1a5efb40d540,16
1499068059.740789,construct,CSSSelector,0x1a5efb40d540,16
1499068059.740815,construct,StylePropertySet,0x27f473461b08,4
1499068059.740832,construct,CSSSelector,0x1a5efb40d510,16
1499068059.740865,construct,StylePropertySet,0x1f4f0cf62bb0,4
1499068059.740878,construct,CSSSelector,0x1a5efb40d510,16
1499068059.740894,construct,StylePropertySet,0x27f473461b30,4
1499068059.740905,construct,CSSSelector,0x1a5efb40d510,16
1499068059.740921,construct,StylePropertySet,0x27f473461b58,4
1499068059.740936,construct,CSSSelector,0x1a5efb40d510,16
1499068059.740946,construct,CSSSelector,0x1a5efb40d5d0,16
1499068059.740953,construct,CSSSelector,0x1a5efb40d630,16
1499068059.740960,construct,CSSSelector,0x1a5efb40d690,16
1499068059.740967,construct,CSSSelector,0x1a5efb40d6f0,16
1499068059.740976,construct,CSSSelector,0x1a5efb40d750,16
1499068059.740983,construct,CSSSelector,0x1a5efb40d7b0,16
1499068059.740992,construct,CSSSelector,0x1a5efb40d810,16
1499068059.741013,construct,StylePropertySet,0x27f473461b80,4
1499068059.741025,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741048,construct,StylePropertySet,0xdd84c8e2588,4
1499068059.741060,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741075,construct,StylePropertySet,0x27f473461ba8,4
1499068059.741090,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741120,construct,StylePropertySet,0x1f4f0cf62c28,4
1499068059.741132,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741148,construct,StylePropertySet,0x27f473461bd0,4
1499068059.741159,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741188,construct,StylePropertySet,0x1f4f0cf62ca0,4
1499068059.741199,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741216,construct,StylePropertySet,0x27f473461bf8,4
1499068059.741229,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741242,construct,CSSSelector,0x1a5efb40d7b0,16
1499068059.741245,destruct,CSSSelector,0x1a5efb40d7b0,16
1499068059.741247,construct,CSSSelector,0x1a5efb40d7b0,16
1499068059.741271,construct,StylePropertySet,0x27f473461c20,4
1499068059.741281,construct,CSSSelector,0x1a5efb40d810,16
1499068059.741294,construct,CSSSelector,0x1a5efb40d7b0,16
1499068059.741297,destruct,CSSSelector,0x1a5efb40d7b0,16
1499068059.741299,construct,CSSSelector,0x1a5efb40d7b0,16
1499068059.741320,construct,StylePropertySet,0x27f473461c48,4
1499068059.741332,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741353,construct,StylePropertySet,0xdd84c8e2780,4
1499068059.741366,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741467,construct,StylePropertySet,0x274d9be4c598,4
1499068059.741484,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741501,construct,StylePropertySet,0x27f473461c70,4
1499068059.741517,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741534,construct,StylePropertySet,0x27f473461c98,4
1499068059.741546,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741583,construct,StylePropertySet,0x274d9be4c6e8,4
1499068059.741592,construct,CSSSelector,0x1a5efb40d780,16
1499068059.741609,construct,CSSSelector,0x1a5efb40d5d0,16
1499068059.741617,construct,CSSSelector,0x1a5efb40d840,16
1499068059.741624,construct,CSSSelector,0x1a5efb40d8a0,16
