1499130762.332624,construct,Node,0x1f4d6f161830,96
1499130762.333402,construct,LayoutObject,0x319bbc04010,120
1499130762.333576,copy,ComputedStyle,0xdd072248130,112
1499130762.333623,copy,StyleInheritedData,0xdd072284170,136
1499130762.333639,copy,StyleBoxData,0xdd07230c010,88
1499130762.333648,copy,StyleRareNonInheritedData,0xdd07231c010,536
1499130762.336387,construct,Node,0x1f4d6f162698,96
1499130762.336820,construct,Node,0x1f4d6f162738,96
1499130762.336852,construct,Node,0x1f4d6f1627d8,96
1499130762.344078,construct,CSSSelector,0xdd07220d1b0,16
1499130762.345337,construct,StylePropertySet,0x1e6ebcc619f0,4
1499130762.345358,construct,CSSSelector,0xdd07220d390,16
1499130762.345379,construct,StylePropertySet,0x1e6ebcc61a18,4
1499130762.345390,construct,CSSSelector,0xdd07220d390,16
1499130762.345406,construct,StylePropertySet,0x1e6ebcc61a40,4
1499130762.345417,construct,CSSSelector,0xdd07220d390,16
1499130762.345431,construct,StylePropertySet,0x1e6ebcc61a68,4
1499130762.345443,construct,CSSSelector,0xdd07220d390,16
1499130762.345457,construct,StylePropertySet,0x1e6ebcc61a90,4
1499130762.345473,construct,CSSSelector,0xdd07220d390,16
1499130762.345489,construct,StylePropertySet,0x1e6ebcc61ab8,4
1499130762.345500,construct,CSSSelector,0xdd07220d390,16
1499130762.345515,construct,StylePropertySet,0x1e6ebcc61ae0,4
1499130762.345528,construct,CSSSelector,0xdd07220d390,16
1499130762.345566,construct,StylePropertySet,0x1b73b16e2b38,4
1499130762.345578,construct,CSSSelector,0xdd07220d390,16
1499130762.345600,construct,CSSSelector,0xdd07220d540,16
1499130762.345602,destruct,CSSSelector,0xdd07220d540,16
1499130762.345605,construct,CSSSelector,0xdd07220d540,16
1499130762.345633,construct,StylePropertySet,0x1e6ebcc61b08,4
1499130762.345649,construct,CSSSelector,0xdd07220d510,16
1499130762.345681,construct,StylePropertySet,0x1b73b16e2bb0,4
1499130762.345693,construct,CSSSelector,0xdd07220d510,16
1499130762.345708,construct,StylePropertySet,0x1e6ebcc61b30,4
1499130762.345719,construct,CSSSelector,0xdd07220d510,16
1499130762.345734,construct,StylePropertySet,0x1e6ebcc61b58,4
1499130762.345748,construct,CSSSelector,0xdd07220d510,16
1499130762.345757,construct,CSSSelector,0xdd07220d5d0,16
1499130762.345763,construct,CSSSelector,0xdd07220d630,16
1499130762.345770,construct,CSSSelector,0xdd07220d690,16
1499130762.345776,construct,CSSSelector,0xdd07220d6f0,16
1499130762.345784,construct,CSSSelector,0xdd07220d750,16
1499130762.345797,construct,CSSSelector,0xdd07220d7b0,16
1499130762.345806,construct,CSSSelector,0xdd07220d810,16
1499130762.345827,construct,StylePropertySet,0x1e6ebcc61b80,4
1499130762.345838,construct,CSSSelector,0xdd07220d780,16
1499130762.345861,construct,StylePropertySet,0x1d6613102588,4
1499130762.345872,construct,CSSSelector,0xdd07220d780,16
1499130762.345887,construct,StylePropertySet,0x1e6ebcc61ba8,4
1499130762.345901,construct,CSSSelector,0xdd07220d780,16
1499130762.345929,construct,StylePropertySet,0x1b73b16e2c28,4
1499130762.345940,construct,CSSSelector,0xdd07220d780,16
1499130762.345955,construct,StylePropertySet,0x1e6ebcc61bd0,4
1499130762.345966,construct,CSSSelector,0xdd07220d780,16
1499130762.345993,construct,StylePropertySet,0x1b73b16e2ca0,4
1499130762.346004,construct,CSSSelector,0xdd07220d780,16
1499130762.346020,construct,StylePropertySet,0x1e6ebcc61bf8,4
1499130762.346032,construct,CSSSelector,0xdd07220d780,16
1499130762.346045,construct,CSSSelector,0xdd07220d7b0,16
1499130762.346048,destruct,CSSSelector,0xdd07220d7b0,16
1499130762.346050,construct,CSSSelector,0xdd07220d7b0,16
1499130762.346074,construct,StylePropertySet,0x1e6ebcc61c20,4
1499130762.346084,construct,CSSSelector,0xdd07220d810,16
1499130762.346096,construct,CSSSelector,0xdd07220d7b0,16
1499130762.346098,destruct,CSSSelector,0xdd07220d7b0,16
1499130762.346100,construct,CSSSelector,0xdd07220d7b0,16
1499130762.346120,construct,StylePropertySet,0x1e6ebcc61c48,4
1499130762.346131,construct,CSSSelector,0xdd07220d780,16
1499130762.346152,construct,StylePropertySet,0x1d6613102780,4
1499130762.346164,construct,CSSSelector,0xdd07220d780,16
1499130762.346223,construct,StylePropertySet,0x34c3666cc598,4
1499130762.346270,construct,CSSSelector,0xdd07220d780,16
1499130762.346288,construct,StylePropertySet,0x1e6ebcc61c70,4
1499130762.346303,construct,CSSSelector,0xdd07220d780,16
1499130762.346320,construct,StylePropertySet,0x1e6ebcc61c98,4
1499130762.346331,construct,CSSSelector,0xdd07220d780,16
1499130762.346367,construct,StylePropertySet,0x34c3666cc6e8,4
1499130762.346376,construct,CSSSelector,0xdd07220d780,16
1499130762.346392,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346400,construct,CSSSelector,0xdd07220d840,16
1499130762.346406,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346412,construct,CSSSelector,0xdd07220d900,16
1499130762.346430,construct,CSSSelector,0xdd07220d870,16
1499130762.346433,destruct,CSSSelector,0xdd07220d870,16
1499130762.346436,construct,CSSSelector,0xdd07220d870,16
1499130762.346442,construct,CSSSelector,0xdd07220d630,16
1499130762.346466,construct,StylePropertySet,0x1b73b16e2d18,4
1499130762.346475,construct,CSSSelector,0xdd07220d8d0,16
1499130762.346486,construct,CSSSelector,0xdd07220d780,16
1499130762.346494,construct,CSSSelector,0xdd07220d630,16
1499130762.346500,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346506,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346520,construct,CSSSelector,0xdd07220d900,16
1499130762.346522,destruct,CSSSelector,0xdd07220d900,16
1499130762.346524,construct,CSSSelector,0xdd07220d900,16
1499130762.346528,construct,CSSSelector,0xdd07220d7e0,16
1499130762.346538,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346545,construct,CSSSelector,0xdd07220d780,16
1499130762.346551,construct,CSSSelector,0xdd07220d960,16
1499130762.346557,construct,CSSSelector,0xdd07220d9c0,16
1499130762.346569,construct,CSSSelector,0xdd07220d930,16
1499130762.346572,destruct,CSSSelector,0xdd07220d930,16
1499130762.346574,construct,CSSSelector,0xdd07220d930,16
1499130762.346581,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346606,construct,StylePropertySet,0x1b73b16e2d68,4
1499130762.346615,construct,CSSSelector,0xdd07220d840,16
1499130762.346627,construct,CSSSelector,0xdd07220d990,16
1499130762.346635,construct,CSSSelector,0xdd07220d8d0,16
1499130762.346641,construct,CSSSelector,0xdd07220d7e0,16
1499130762.346646,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346660,construct,CSSSelector,0xdd07220d900,16
1499130762.346662,destruct,CSSSelector,0xdd07220d900,16
1499130762.346665,construct,CSSSelector,0xdd07220d900,16
1499130762.346668,construct,CSSSelector,0xdd07220d510,16
1499130762.346678,construct,CSSSelector,0xdd07220d7e0,16
1499130762.346685,construct,CSSSelector,0xdd07220d990,16
1499130762.346691,construct,CSSSelector,0xdd07220d960,16
1499130762.346697,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346709,construct,CSSSelector,0xdd07220d9c0,16
1499130762.346711,destruct,CSSSelector,0xdd07220d9c0,16
1499130762.346714,construct,CSSSelector,0xdd07220d9c0,16
1499130762.346718,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346727,construct,CSSSelector,0xdd07220d960,16
1499130762.346734,construct,CSSSelector,0xdd07220d7e0,16
1499130762.346740,construct,CSSSelector,0xdd07220da20,16
1499130762.346746,construct,CSSSelector,0xdd07220da80,16
1499130762.346758,construct,CSSSelector,0xdd07220d9f0,16
1499130762.346761,destruct,CSSSelector,0xdd07220d9f0,16
1499130762.346763,construct,CSSSelector,0xdd07220d9f0,16
1499130762.346769,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346797,construct,StylePropertySet,0x1b73b16e2db8,4
1499130762.346806,construct,CSSSelector,0xdd07220d930,16
1499130762.346817,construct,CSSSelector,0xdd07220d780,16
1499130762.346825,construct,CSSSelector,0xdd07220da50,16
1499130762.346831,construct,CSSSelector,0xdd07220d840,16
1499130762.346837,construct,CSSSelector,0xdd07220d510,16
1499130762.346850,construct,CSSSelector,0xdd07220d8d0,16
1499130762.346853,destruct,CSSSelector,0xdd07220d8d0,16
1499130762.346855,construct,CSSSelector,0xdd07220d8d0,16
1499130762.346859,construct,CSSSelector,0xdd07220d630,16
1499130762.346869,construct,CSSSelector,0xdd07220d840,16
1499130762.346876,construct,CSSSelector,0xdd07220d780,16
1499130762.346901,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346907,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346922,construct,CSSSelector,0xdd07220d9c0,16
1499130762.346924,destruct,CSSSelector,0xdd07220d9c0,16
1499130762.346927,construct,CSSSelector,0xdd07220d9c0,16
1499130762.346931,construct,CSSSelector,0xdd07220d510,16
1499130762.346941,construct,CSSSelector,0xdd07220d5d0,16
1499130762.346948,construct,CSSSelector,0xdd07220d840,16
1499130762.346954,construct,CSSSelector,0xdd07220da20,16
1499130762.346960,construct,CSSSelector,0xdd07220d960,16
1499130762.346973,construct,CSSSelector,0xdd07220da80,16
1499130762.346975,destruct,CSSSelector,0xdd07220da80,16
1499130762.346977,construct,CSSSelector,0xdd07220da80,16
1499130762.346981,construct,CSSSelector,0xdd07220d8a0,16
1499130762.346991,construct,CSSSelector,0xdd07220da20,16
1499130762.346998,construct,CSSSelector,0xdd07220d5d0,16
1499130762.347004,construct,CSSSelector,0xdd07220dae0,16
1499130762.347010,construct,CSSSelector,0xdd07220db40,16
1499130762.347022,construct,CSSSelector,0xdd07220dab0,16
1499130762.347025,destruct,CSSSelector,0xdd07220dab0,16
1499130762.347027,construct,CSSSelector,0xdd07220dab0,16
1499130762.347033,construct,CSSSelector,0xdd07220d960,16
1499130762.347064,construct,StylePropertySet,0x1b73b16e2e08,4
1499130762.347076,construct,CSSSelector,0xdd07220d900,16
1499130762.347089,construct,CSSSelector,0xdd07220d9f0,16
1499130762.347097,construct,CSSSelector,0xdd07220d7e0,16
1499130762.347103,construct,CSSSelector,0xdd07220db10,16
1499130762.347108,construct,CSSSelector,0xdd07220d930,16
1499130762.347122,construct,CSSSelector,0xdd07220da50,16
1499130762.347124,destruct,CSSSelector,0xdd07220da50,16
1499130762.347127,construct,CSSSelector,0xdd07220da50,16
1499130762.347131,construct,CSSSelector,0xdd07220d990,16
1499130762.347140,construct,CSSSelector,0xdd07220db10,16
1499130762.347147,construct,CSSSelector,0xdd07220d9f0,16
1499130762.347153,construct,CSSSelector,0xdd07220d630,16
1499130762.347159,construct,CSSSelector,0xdd07220d510,16
1499130762.347171,construct,CSSSelector,0xdd07220d8d0,16
1499130762.347174,destruct,CSSSelector,0xdd07220d8d0,16
1499130762.347176,construct,CSSSelector,0xdd07220d8d0,16
1499130762.347180,construct,CSSSelector,0xdd07220d930,16
1499130762.347190,construct,CSSSelector,0xdd07220d630,16
1499130762.347197,construct,CSSSelector,0xdd07220db10,16
1499130762.347203,construct,CSSSelector,0xdd07220d8a0,16
1499130762.347209,construct,CSSSelector,0xdd07220d960,16
1499130762.347221,construct,CSSSelector,0xdd07220da80,16
1499130762.347224,destruct,CSSSelector,0xdd07220da80,16
1499130762.347226,construct,CSSSelector,0xdd07220da80,16
1499130762.347230,construct,CSSSelector,0xdd07220d510,16
1499130762.347240,construct,CSSSelector,0xdd07220d8a0,16
1499130762.347247,construct,CSSSelector,0xdd07220d630,16
1499130762.347253,construct,CSSSelector,0xdd07220dae0,16
1499130762.347258,construct,CSSSelector,0xdd07220da20,16
1499130762.347271,construct,CSSSelector,0xdd07220db40,16
1499130762.347273,destruct,CSSSelector,0xdd07220db40,16
1499130762.347276,construct,CSSSelector,0xdd07220db40,16
1499130762.347280,construct,CSSSelector,0xdd07220d960,16
1499130762.347289,construct,CSSSelector,0xdd07220dae0,16
1499130762.347296,construct,CSSSelector,0xdd07220d8a0,16
1499130762.347302,construct,CSSSelector,0xdd07220dba0,16
1499130762.347308,construct,CSSSelector,0xdd07220dc00,16
1499130762.347320,construct,CSSSelector,0xdd07220db70,16
1499130762.347323,destruct,CSSSelector,0xdd07220db70,16
1499130762.347325,construct,CSSSelector,0xdd07220db70,16
1499130762.347331,construct,CSSSelector,0xdd07220da20,16
1499130762.347369,construct,StylePropertySet,0x1b73b16e2e58,4
1499130762.347382,construct,CSSSelector,0xdd07220d780,16
1499130762.347416,construct,StylePropertySet,0x34c3666cc788,4
1499130762.347428,construct,CSSSelector,0xdd07220d780,16
1499130762.347460,construct,StylePropertySet,0x34c3666cc828,4
1499130762.347473,construct,CSSSelector,0xdd07220d780,16
1499130762.347502,construct,StylePropertySet,0x34c3666cc8c8,4
1499130762.347514,construct,CSSSelector,0xdd07220d780,16
1499130762.347565,construct,StylePropertySet,0x34c3666cc950,4
1499130762.347580,construct,CSSSelector,0xdd07220d780,16
1499130762.347612,construct,StylePropertySet,0x34c3666cc9f0,4
1499130762.347624,construct,CSSSelector,0xdd07220d780,16
1499130762.347661,construct,StylePropertySet,0x34c3666cca90,4
1499130762.347673,construct,CSSSelector,0xdd07220d780,16
1499130762.347701,construct,StylePropertySet,0x34c3666ccb40,4
1499130762.347716,construct,CSSSelector,0xdd07220d780,16
1499130762.347741,construct,StylePropertySet,0x34c3666ccbc8,4
1499130762.347754,construct,CSSSelector,0xdd07220d780,16
1499130762.347778,construct,StylePropertySet,0x34c3666ccc50,4
